Detection_time,Catalogue,Comments
2022-04-21T13:35:37.723000Z,Common_detection,Ambiguous
2022-04-21T13:35:46.278000Z,Common_detection,Ambiguous
2022-04-21T14:00:56.221000Z,Common_detection,Reliable
2022-04-21T14:02:03.956000Z,Common_detection,Reliable
2022-04-21T14:02:36.031000Z,Common_detection,Reliable
2022-04-21T14:04:14.721000Z,Common_detection,Reliable
2022-04-21T14:04:29.703000Z,Common_detection,Reliable
2022-04-21T14:04:39.916000Z,Common_detection,Reliable
2022-04-21T14:05:03.035000Z,Common_detection,Reliable
2022-04-21T14:05:30.474000Z,Common_detection,Reliable
2022-04-21T14:06:21.097000Z,Common_detection,Reliable
2022-04-21T14:07:15.339000Z,Common_detection,Reliable
2022-04-21T14:07:48.403000Z,Common_detection,Reliable
2022-04-21T14:07:49.273000Z,Common_detection,Reliable
2022-04-21T14:08:47.952000Z,Common_detection,Reliable
2022-04-21T14:09:47.549000Z,Common_detection,Reliable
2022-04-21T14:10:30.188000Z,Common_detection,Reliable
2022-04-21T14:11:36.836000Z,Common_detection,Reliable
2022-04-21T14:11:51.265000Z,Common_detection,Reliable
2022-04-21T14:12:04.006000Z,Common_detection,Reliable
2022-04-21T14:12:11.975000Z,Common_detection,Reliable
2022-04-21T14:12:25.452000Z,Common_detection,Reliable
2022-04-21T14:13:02.634000Z,Common_detection,Reliable
2022-04-21T14:13:10.852000Z,Common_detection,Reliable
2022-04-21T14:13:57.493000Z,Common_detection,Reliable
2022-04-21T14:14:18.655000Z,Common_detection,Reliable
2022-04-21T14:15:04.441000Z,Common_detection,Reliable
2022-04-21T14:15:29.100000Z,Common_detection,Reliable
2022-04-21T14:15:40.585000Z,Common_detection,Reliable
2022-04-21T14:16:49.072000Z,Common_detection,Reliable
2022-04-21T14:16:53.542000Z,Common_detection,Reliable
2022-04-21T14:17:00.424000Z,Common_detection,Reliable
2022-04-21T14:17:05.396000Z,Common_detection,Reliable
2022-04-21T14:18:05.812000Z,Common_detection,Reliable
2022-04-21T14:18:19.257000Z,Common_detection,Reliable
2022-04-21T14:19:07.906000Z,Common_detection,Reliable
2022-04-21T14:19:33.921000Z,Common_detection,Reliable
2022-04-21T14:19:52.219000Z,Common_detection,Reliable
2022-04-21T14:20:25.951000Z,Common_detection,Reliable
2022-04-21T14:20:32.748000Z,Common_detection,Reliable
2022-04-21T14:20:35.962000Z,Common_detection,Reliable
2022-04-21T14:20:40.484000Z,Common_detection,Reliable
2022-04-21T14:21:11.673000Z,Common_detection,Reliable
2022-04-21T14:21:36.316000Z,Common_detection,Reliable
2022-04-21T14:21:47.533000Z,Common_detection,Reliable
2022-04-21T14:22:44.309000Z,Common_detection,Reliable
2022-04-21T14:22:49.214000Z,Common_detection,Reliable
2022-04-21T14:23:15.557000Z,Common_detection,Reliable
2022-04-21T14:24:22.889000Z,Common_detection,Reliable
2022-04-21T14:24:25.166000Z,Common_detection,Reliable
2022-04-21T14:24:36.483000Z,Common_detection,Reliable
2022-04-21T14:24:38.710000Z,Common_detection,Reliable
2022-04-21T14:25:27.627000Z,Common_detection,Reliable
2022-04-21T14:26:06.836000Z,Common_detection,Reliable
2022-04-21T14:26:12.827000Z,Common_detection,Reliable
2022-04-21T14:26:53.777000Z,Common_detection,Reliable
2022-04-21T14:27:47.694000Z,Common_detection,Reliable
2022-04-21T14:28:03.503000Z,Common_detection,Reliable
2022-04-21T14:28:23.374000Z,Common_detection,Reliable
2022-04-21T14:28:32.649000Z,Common_detection,Reliable
2022-04-21T14:29:14.251000Z,Common_detection,Reliable
2022-04-21T14:29:34.741000Z,Common_detection,Reliable
2022-04-21T14:30:14.753000Z,Common_detection,Reliable
2022-04-21T14:30:37.940000Z,Common_detection,Reliable
2022-04-21T14:30:48.774000Z,Common_detection,Reliable
2022-04-21T14:30:51.787000Z,Common_detection,Reliable
2022-04-21T14:31:28.632000Z,Common_detection,Reliable
2022-04-21T14:31:36.283000Z,Common_detection,Reliable
2022-04-21T14:32:33.553000Z,Common_detection,Reliable
2022-04-21T14:32:35.395000Z,Common_detection,Reliable
2022-04-21T14:32:44.825000Z,Common_detection,Reliable
2022-04-21T14:33:19.944000Z,Common_detection,Reliable
2022-04-21T14:33:24.012000Z,Common_detection,Reliable
2022-04-21T14:33:25.970000Z,Common_detection,Reliable
2022-04-21T14:34:01.477000Z,Common_detection,Reliable
2022-04-21T14:34:38.709000Z,Common_detection,Reliable
2022-04-21T14:34:47.046000Z,Common_detection,Reliable
2022-04-21T14:35:32.951000Z,Common_detection,Reliable
2022-04-21T14:35:54.397000Z,Common_detection,Reliable
2022-04-21T14:36:26.592000Z,Common_detection,Reliable
2022-04-21T14:36:29.287000Z,Common_detection,Reliable
2022-04-21T14:36:40.646000Z,Common_detection,Reliable
2022-04-21T14:37:06.868000Z,Common_detection,Reliable
2022-04-21T14:37:09.395000Z,Common_detection,Reliable
2022-04-21T14:37:40.216000Z,Common_detection,Reliable
2022-04-21T14:37:51.567000Z,Common_detection,Reliable
2022-04-21T14:38:01.648000Z,Common_detection,Reliable
2022-04-21T14:38:34.690000Z,Common_detection,Reliable
2022-04-21T14:39:11.437000Z,Common_detection,Reliable
2022-04-21T14:39:16.359000Z,Common_detection,Reliable
2022-04-21T14:39:43.480000Z,Common_detection,Reliable
2022-04-21T14:39:46.661000Z,Common_detection,Reliable
2022-04-21T14:39:55.702000Z,Common_detection,Reliable
2022-04-21T14:40:43.245000Z,Common_detection,Reliable
2022-04-21T14:41:19.056000Z,Common_detection,Reliable
2022-04-21T14:41:22.102000Z,Common_detection,Reliable
2022-04-21T14:41:27.863000Z,Common_detection,Reliable
2022-04-21T14:41:35.045000Z,Common_detection,Reliable
2022-04-21T14:41:39.396000Z,Common_detection,Reliable
2022-04-21T14:41:49.826000Z,Common_detection,Reliable
2022-04-21T14:42:11.455000Z,Common_detection,Reliable
2022-04-21T14:42:27.426000Z,Common_detection,Reliable
2022-04-21T14:43:16.846000Z,Common_detection,Reliable
2022-04-21T14:43:35.178000Z,Common_detection,Reliable
2022-04-21T14:44:25.400000Z,Common_detection,Reliable
2022-04-21T14:44:49.240000Z,Common_detection,Reliable
2022-04-21T14:44:54.831000Z,Common_detection,Reliable
2022-04-21T14:45:01.327000Z,Common_detection,Reliable
2022-04-21T14:45:07.186000Z,Common_detection,Reliable
2022-04-21T14:45:52.421000Z,Common_detection,Reliable
2022-04-21T14:46:12.041000Z,Common_detection,Reliable
2022-04-21T14:46:15.774000Z,Common_detection,Reliable
2022-04-21T14:46:21.533000Z,Common_detection,Reliable
2022-04-21T14:46:31.024000Z,Common_detection,Reliable
2022-04-21T14:46:56.773000Z,Common_detection,Reliable
2022-04-21T14:47:11.052000Z,Common_detection,Reliable
2022-04-21T14:48:13.698000Z,Common_detection,Reliable
2022-04-21T14:48:20.864000Z,Common_detection,Reliable
2022-04-21T14:48:32.278000Z,Common_detection,Reliable
2022-04-21T14:48:51.868000Z,Common_detection,Reliable
2022-04-21T14:49:00.122000Z,Common_detection,Reliable
2022-04-21T14:49:00.859000Z,Common_detection,Reliable
2022-04-21T14:49:05.999000Z,Common_detection,Reliable
2022-04-21T14:49:12.393000Z,Common_detection,Reliable
2022-04-21T14:49:44.184000Z,Common_detection,Reliable
2022-04-21T14:49:54.898000Z,Common_detection,Reliable
2022-04-21T14:50:24.128000Z,Common_detection,Reliable
2022-04-21T14:50:29.787000Z,Common_detection,Reliable
2022-04-21T14:50:36.433000Z,Common_detection,Reliable
2022-04-21T14:50:47.666000Z,Common_detection,Reliable
2022-04-21T14:50:56.757000Z,Common_detection,Reliable
2022-04-21T14:51:00.357000Z,Common_detection,Reliable
2022-04-21T14:51:02.550000Z,Common_detection,Reliable
2022-04-21T14:51:05.346000Z,Common_detection,Reliable
2022-04-21T14:51:14.519000Z,Common_detection,Reliable
2022-04-21T14:51:21.131000Z,Common_detection,Reliable
2022-04-21T14:51:44.569000Z,Common_detection,Reliable
2022-04-21T14:52:02.683000Z,Common_detection,Reliable
2022-04-21T14:52:18.787000Z,Common_detection,Reliable
2022-04-21T14:52:20.394000Z,Common_detection,Reliable
2022-04-21T14:52:28.230000Z,Common_detection,Reliable
2022-04-21T14:52:29.971000Z,Common_detection,Reliable
2022-04-21T14:53:16.794000Z,Common_detection,Reliable
2022-04-21T14:53:34.927000Z,Common_detection,Reliable
2022-04-21T14:53:45.223000Z,Common_detection,Reliable
2022-04-21T14:53:55.831000Z,Common_detection,Reliable
2022-04-21T14:54:43.782000Z,Common_detection,Reliable
2022-04-21T14:54:46.394000Z,Common_detection,Reliable
2022-04-21T14:54:50.261000Z,Common_detection,Reliable
2022-04-21T14:54:59.559000Z,Common_detection,Reliable
2022-04-21T14:55:23.792000Z,Common_detection,Reliable
2022-04-21T14:56:29.787000Z,Common_detection,Reliable
2022-04-21T14:56:30.557000Z,Common_detection,Reliable
2022-04-21T14:56:39.078000Z,Common_detection,Reliable
2022-04-21T14:56:43.079000Z,Common_detection,Reliable
2022-04-21T14:57:11.555000Z,Common_detection,Reliable
2022-04-21T14:57:16.091000Z,Common_detection,Reliable
2022-04-21T14:57:21.783000Z,Common_detection,Reliable
2022-04-21T14:57:25.183000Z,Common_detection,Reliable
2022-04-21T14:57:30.205000Z,Common_detection,Reliable
2022-04-21T14:58:03.573000Z,Common_detection,Reliable
2022-04-21T14:58:24.481000Z,Common_detection,Reliable
2022-04-21T14:58:35.346000Z,Common_detection,Reliable
2022-04-21T14:58:37.689000Z,Common_detection,Reliable
2022-04-21T14:58:45.423000Z,Common_detection,Reliable
2022-04-21T14:59:03.570000Z,Common_detection,Reliable
2022-04-21T14:59:06.751000Z,Common_detection,Reliable
2022-04-21T14:59:34.089000Z,Common_detection,Reliable
2022-04-21T14:59:37.287000Z,Common_detection,Reliable
2022-04-21T14:59:40.702000Z,Common_detection,Reliable
2022-04-21T14:59:55.182000Z,Common_detection,Reliable
2022-04-21T14:59:56.772000Z,Common_detection,Reliable
2022-04-21T15:00:26.606000Z,Common_detection,Reliable
2022-04-21T15:00:36.835000Z,Common_detection,Reliable
2022-04-21T15:00:43.799000Z,Common_detection,Reliable
2022-04-21T15:00:47.432000Z,Common_detection,Reliable
2022-04-21T15:01:00.356000Z,Common_detection,Reliable
2022-04-21T15:01:28.799000Z,Common_detection,Reliable
2022-04-21T15:01:44.301000Z,Common_detection,Reliable
2022-04-21T15:01:45.724000Z,Common_detection,Reliable
2022-04-21T15:01:48.704000Z,Common_detection,Reliable
2022-04-21T15:01:53.006000Z,Common_detection,Reliable
2022-04-21T15:02:54.681000Z,Common_detection,Reliable
2022-04-21T15:03:08.693000Z,Common_detection,Reliable
2022-04-21T15:03:35.428000Z,Common_detection,Reliable
2022-04-21T15:03:45.724000Z,Common_detection,Reliable
2022-04-21T15:03:48.654000Z,Common_detection,Reliable
2022-04-21T15:03:50.278000Z,Common_detection,Reliable
2022-04-21T15:03:54.596000Z,Common_detection,Reliable
2022-04-21T15:04:35.009000Z,Common_detection,Reliable
2022-04-21T15:04:46.494000Z,Common_detection,Reliable
2022-04-21T15:04:54.999000Z,Common_detection,Reliable
2022-04-21T15:05:05.077000Z,Common_detection,Reliable
2022-04-21T15:05:05.964000Z,Common_detection,Reliable
2022-04-21T15:05:43.029000Z,Common_detection,Reliable
2022-04-21T15:06:00.775000Z,Common_detection,Reliable
2022-04-21T15:06:22.539000Z,Common_detection,Reliable
2022-04-21T15:07:05.178000Z,Common_detection,Reliable
2022-04-21T15:07:37.271000Z,Common_detection,Reliable
2022-04-21T15:07:41.456000Z,Common_detection,Reliable
2022-04-21T15:08:16.194000Z,Common_detection,Reliable
2022-04-21T15:08:38.693000Z,Common_detection,Reliable
2022-04-21T15:08:53.577000Z,Common_detection,Reliable
2022-04-21T15:09:28.967000Z,Common_detection,Reliable
2022-04-21T15:09:32.449000Z,Common_detection,Reliable
2022-04-21T15:09:38.443000Z,Common_detection,Reliable
2022-04-21T15:09:43.431000Z,Common_detection,Reliable
2022-04-21T15:09:45.523000Z,Common_detection,Reliable
2022-04-21T15:10:13.999000Z,Common_detection,Reliable
2022-04-21T15:10:17.616000Z,Common_detection,Reliable
2022-04-21T15:10:20.311000Z,Common_detection,Reliable
2022-04-21T15:10:46.444000Z,Common_detection,Reliable
2022-04-21T15:10:48.152000Z,Common_detection,Reliable
2022-04-21T15:11:26.372000Z,Common_detection,Reliable
2022-04-21T15:11:35.061000Z,Common_detection,Reliable
2022-04-21T15:11:43.114000Z,Common_detection,Reliable
2022-04-21T15:11:55.936000Z,Common_detection,Reliable
2022-04-21T15:12:31.226000Z,Common_detection,Reliable
2022-04-21T15:12:38.659000Z,Common_detection,Reliable
2022-04-21T15:12:50.161000Z,Common_detection,Reliable
2022-04-21T15:13:04.558000Z,Common_detection,Reliable
2022-04-21T15:13:33.102000Z,Common_detection,Reliable
2022-04-21T15:14:15.558000Z,Common_detection,Reliable
2022-04-21T15:14:21.116000Z,Common_detection,Reliable
2022-04-21T15:14:25.736000Z,Common_detection,Reliable
2022-04-21T15:14:44.736000Z,Common_detection,Reliable
2022-04-21T15:15:05.061000Z,Common_detection,Reliable
2022-04-21T15:15:07.807000Z,Common_detection,Reliable
2022-04-21T15:15:15.826000Z,Common_detection,Reliable
2022-04-21T15:15:25.284000Z,Common_detection,Reliable
2022-04-21T15:15:28.699000Z,Common_detection,Reliable
2022-04-21T15:15:50.747000Z,Common_detection,Reliable
2022-04-21T15:15:53.945000Z,Common_detection,Reliable
2022-04-21T15:16:03.404000Z,Common_detection,Reliable
2022-04-21T15:16:07.438000Z,Common_detection,Reliable
2022-04-21T15:16:24.531000Z,Common_detection,Reliable
2022-04-21T15:16:35.932000Z,Common_detection,Reliable
2022-04-21T15:16:39.832000Z,Common_detection,Reliable
2022-04-21T15:16:44.085000Z,Common_detection,Reliable
2022-04-21T15:16:56.773000Z,Common_detection,Reliable
2022-04-21T15:17:00.054000Z,Common_detection,Reliable
2022-04-21T15:17:04.491000Z,Common_detection,Reliable
2022-04-21T15:17:32.817000Z,Common_detection,Reliable
2022-04-21T15:17:33.855000Z,Common_detection,Reliable
2022-04-21T15:17:40.301000Z,Common_detection,Reliable
2022-04-21T15:17:41.841000Z,Common_detection,Reliable
2022-04-21T15:18:01.678000Z,Common_detection,Reliable
2022-04-21T15:18:05.244000Z,Common_detection,Reliable
2022-04-21T15:18:15.909000Z,Common_detection,Reliable
2022-04-21T15:18:18.454000Z,Common_detection,Reliable
2022-04-21T15:18:34.692000Z,Common_detection,Reliable
2022-04-21T15:18:39.982000Z,Common_detection,Reliable
2022-04-21T15:19:10.819000Z,Common_detection,Reliable
2022-04-21T15:19:13.029000Z,Common_detection,Reliable
2022-04-21T15:19:41.840000Z,Common_detection,Reliable
2022-04-21T15:19:54.598000Z,Common_detection,Reliable
2022-04-21T15:20:09.480000Z,Common_detection,Reliable
2022-04-21T15:20:23.140000Z,Common_detection,Reliable
2022-04-21T15:20:26.774000Z,Common_detection,Reliable
2022-04-21T15:20:30.256000Z,Common_detection,Reliable
2022-04-21T15:20:36.317000Z,Common_detection,Reliable
2022-04-21T15:21:03.621000Z,Common_detection,Reliable
2022-04-21T15:21:07.221000Z,Common_detection,Reliable
2022-04-21T15:21:16.478000Z,Common_detection,Reliable
2022-04-21T15:21:43.498000Z,Common_detection,Reliable
2022-04-21T15:21:49.742000Z,Common_detection,Reliable
2022-04-21T15:22:02.231000Z,Common_detection,Reliable
2022-04-21T15:22:05.278000Z,Common_detection,Reliable
2022-04-21T15:22:15.908000Z,Common_detection,Reliable
2022-04-21T15:22:39.062000Z,Common_detection,Reliable
2022-04-21T15:22:39.999000Z,Common_detection,Reliable
2022-04-21T15:22:41.590000Z,Common_detection,Reliable
2022-04-21T15:22:42.578000Z,Common_detection,Reliable
2022-04-21T15:22:49.994000Z,Common_detection,Reliable
2022-04-21T15:22:52.555000Z,Common_detection,Reliable
2022-04-21T15:22:54.865000Z,Common_detection,Reliable
2022-04-21T15:23:10.201000Z,Common_detection,Reliable
2022-04-21T15:23:21.350000Z,Common_detection,Reliable
2022-04-21T15:23:29.570000Z,Common_detection,Reliable
2022-04-21T15:23:54.413000Z,Common_detection,Reliable
2022-04-21T15:24:01.277000Z,Common_detection,Reliable
2022-04-21T15:24:16.127000Z,Common_detection,Reliable
2022-04-21T15:24:34.743000Z,Common_detection,Reliable
2022-04-21T15:24:45.809000Z,Common_detection,Reliable
2022-04-21T15:24:50.095000Z,Common_detection,Reliable
2022-04-21T15:25:21.650000Z,Common_detection,Reliable
2022-04-21T15:25:30.674000Z,Common_detection,Reliable
2022-04-21T15:25:39.178000Z,Common_detection,Reliable
2022-04-21T15:25:41.840000Z,Common_detection,Reliable
2022-04-21T15:25:55.485000Z,Common_detection,Reliable
2022-04-21T15:25:59.470000Z,Common_detection,Reliable
2022-04-21T15:26:09.196000Z,Common_detection,Reliable
2022-04-21T15:26:24.682000Z,Common_detection,Reliable
2022-04-21T15:26:33.923000Z,Common_detection,Reliable
2022-04-21T15:26:48.387000Z,Common_detection,Reliable
2022-04-21T15:26:52.706000Z,Common_detection,Reliable
2022-04-21T15:27:13.649000Z,Common_detection,Reliable
2022-04-21T15:27:53.460000Z,Common_detection,Reliable
2022-04-21T15:27:59.151000Z,Common_detection,Reliable
2022-04-21T15:29:27.477000Z,Common_detection,Reliable
2022-04-21T15:29:32.667000Z,Common_detection,Reliable
2022-04-21T15:29:55.283000Z,Common_detection,Reliable
2022-04-21T15:30:22.304000Z,Common_detection,Reliable
2022-04-21T15:30:34.693000Z,Common_detection,Reliable
2022-04-21T15:30:40.400000Z,Common_detection,Reliable
2022-04-21T15:30:42.744000Z,Common_detection,Reliable
2022-04-21T15:30:50.395000Z,Common_detection,Reliable
2022-04-21T15:31:02.465000Z,Common_detection,Reliable
2022-04-21T15:31:46.176000Z,Common_detection,Reliable
2022-04-21T15:32:18.336000Z,Common_detection,Reliable
2022-04-21T15:32:19.273000Z,Common_detection,Reliable
2022-04-21T15:32:29.587000Z,Common_detection,Reliable
2022-04-21T15:32:33.471000Z,Common_detection,Reliable
2022-04-21T15:32:42.294000Z,Common_detection,Reliable
2022-04-21T15:32:44.270000Z,Common_detection,Reliable
2022-04-21T15:33:17.516000Z,Common_detection,Reliable
2022-04-21T15:33:27.444000Z,Common_detection,Reliable
2022-04-21T15:33:39.665000Z,Common_detection,Reliable
2022-04-21T15:33:48.420000Z,Common_detection,Reliable
2022-04-21T15:33:52.438000Z,Common_detection,Reliable
2022-04-21T15:33:54.397000Z,Common_detection,Reliable
2022-04-21T15:34:02.282000Z,Common_detection,Reliable
2022-04-21T15:34:12.794000Z,Common_detection,Reliable
2022-04-21T15:34:19.842000Z,Common_detection,Reliable
2022-04-21T15:34:23.090000Z,Common_detection,Reliable
2022-04-21T15:34:31.946000Z,Common_detection,Reliable
2022-04-21T15:34:39.781000Z,Common_detection,Reliable
2022-04-21T15:34:59.118000Z,Common_detection,Reliable
2022-04-21T15:35:15.608000Z,Common_detection,Reliable
2022-04-21T15:35:19.174000Z,Common_detection,Reliable
2022-04-21T15:35:31.864000Z,Common_detection,Reliable
2022-04-21T15:35:53.711000Z,Common_detection,Reliable
2022-04-21T15:36:03.504000Z,Common_detection,Reliable
2022-04-21T15:36:48.620000Z,Common_detection,Reliable
2022-04-21T15:37:00.859000Z,Common_detection,Reliable
2022-04-21T15:37:23.024000Z,Common_detection,Reliable
2022-04-21T15:37:42.209000Z,Common_detection,Reliable
2022-04-21T15:38:01.595000Z,Common_detection,Reliable
2022-04-21T15:38:13.029000Z,Common_detection,Reliable
2022-04-21T15:38:26.540000Z,Common_detection,Reliable
2022-04-21T15:38:28.432000Z,Common_detection,Reliable
2022-04-21T15:38:45.022000Z,Common_detection,Reliable
2022-04-21T15:38:45.809000Z,Common_detection,Reliable
2022-04-21T15:39:20.463000Z,Common_detection,Reliable
2022-04-21T15:39:30.842000Z,Common_detection,Reliable
2022-04-21T15:39:33.672000Z,Common_detection,Reliable
2022-04-21T15:39:39.062000Z,Common_detection,Reliable
2022-04-21T15:39:42.124000Z,Common_detection,Reliable
2022-04-21T15:39:47.749000Z,Common_detection,Reliable
2022-04-21T15:39:57.226000Z,Common_detection,Reliable
2022-04-21T15:41:04.375000Z,Common_detection,Reliable
2022-04-21T15:41:09.614000Z,Common_detection,Reliable
2022-04-21T15:41:39.630000Z,Common_detection,Reliable
2022-04-21T15:42:00.741000Z,Common_detection,Reliable
2022-04-21T15:42:24.966000Z,Common_detection,Reliable
2022-04-21T15:42:29.804000Z,Common_detection,Reliable
2022-04-21T15:42:46.477000Z,Common_detection,Reliable
2022-04-21T15:42:49.909000Z,Common_detection,Reliable
2022-04-21T15:43:06.383000Z,Common_detection,Reliable
2022-04-21T15:43:41.054000Z,Common_detection,Reliable
2022-04-21T15:43:52.924000Z,Common_detection,Reliable
2022-04-21T15:45:02.348000Z,Common_detection,Reliable
2022-04-21T15:45:07.454000Z,Common_detection,Reliable
2022-04-21T15:45:09.128000Z,Common_detection,Reliable
2022-04-21T15:45:18.537000Z,Common_detection,Reliable
2022-04-21T15:45:23.877000Z,Common_detection,Reliable
2022-04-21T15:45:38.089000Z,Common_detection,Reliable
2022-04-21T15:45:45.138000Z,Common_detection,Reliable
2022-04-21T15:45:54.865000Z,Common_detection,Reliable
2022-04-21T15:46:10.435000Z,Common_detection,Reliable
2022-04-21T15:46:27.744000Z,Common_detection,Reliable
2022-04-21T15:46:43.012000Z,Common_detection,Reliable
2022-04-21T15:47:25.685000Z,Common_detection,Reliable
2022-04-21T15:47:58.464000Z,Common_detection,Reliable
2022-04-21T15:48:03.788000Z,Common_detection,Reliable
2022-04-21T15:48:11.322000Z,Common_detection,Reliable
2022-04-21T15:48:20.915000Z,Common_detection,Reliable
2022-04-21T15:48:29.369000Z,Common_detection,Reliable
2022-04-21T15:48:42.543000Z,Common_detection,Reliable
2022-04-21T15:48:57.042000Z,Common_detection,Reliable
2022-04-21T15:49:22.923000Z,Common_detection,Reliable
2022-04-21T15:49:44.537000Z,Common_detection,Reliable
2022-04-21T15:49:47.215000Z,Common_detection,Reliable
2022-04-21T15:50:13.080000Z,Common_detection,Reliable
2022-04-21T15:50:16.947000Z,Common_detection,Reliable
2022-04-21T15:50:23.208000Z,Common_detection,Reliable
2022-04-21T15:50:44.838000Z,Common_detection,Reliable
2022-04-21T15:51:02.281000Z,Common_detection,Reliable
2022-04-21T15:51:07.287000Z,Common_detection,Reliable
2022-04-21T15:51:29.351000Z,Common_detection,Reliable
2022-04-21T15:51:49.910000Z,Common_detection,Reliable
2022-04-21T15:52:13.080000Z,Common_detection,Reliable
2022-04-21T15:52:22.472000Z,Common_detection,Reliable
2022-04-21T15:53:15.724000Z,Common_detection,Reliable
2022-04-21T15:54:03.051000Z,Common_detection,Reliable
2022-04-21T15:54:22.840000Z,Common_detection,Reliable
2022-04-21T15:54:32.063000Z,Common_detection,Reliable
2022-04-21T15:54:35.043000Z,Common_detection,Reliable
2022-04-21T15:54:46.981000Z,Common_detection,Reliable
2022-04-21T15:54:50.915000Z,Common_detection,Reliable
2022-04-21T15:55:13.749000Z,Common_detection,Reliable
2022-04-21T15:55:30.139000Z,Common_detection,Reliable
2022-04-21T15:55:53.643000Z,Common_detection,Reliable
2022-04-21T15:55:54.397000Z,Common_detection,Reliable
2022-04-21T15:56:00.323000Z,Common_detection,Reliable
2022-04-21T15:56:09.714000Z,Common_detection,Reliable
2022-04-21T15:56:17.499000Z,Common_detection,Reliable
2022-04-21T15:56:20.043000Z,Common_detection,Reliable
2022-04-21T15:56:24.397000Z,Common_detection,Reliable
2022-04-21T15:56:45.005000Z,Common_detection,Reliable
2022-04-21T15:56:46.512000Z,Common_detection,Reliable
2022-04-21T15:56:52.355000Z,Common_detection,Reliable
2022-04-21T15:57:08.007000Z,Common_detection,Reliable
2022-04-21T15:58:20.011000Z,Common_detection,Reliable
2022-04-21T15:58:36.819000Z,Common_detection,Reliable
2022-04-21T15:58:38.309000Z,Common_detection,Reliable
2022-04-21T15:58:44.269000Z,Common_detection,Reliable
2022-04-21T15:58:54.397000Z,Common_detection,Reliable
2022-04-21T15:59:07.438000Z,Common_detection,Reliable
2022-04-21T15:59:10.201000Z,Common_detection,Reliable
2022-04-21T15:59:45.708000Z,Common_detection,Reliable
2022-04-21T16:00:10.669000Z,Common_detection,Reliable
2022-04-21T16:00:16.997000Z,Common_detection,Reliable
2022-04-21T16:00:34.323000Z,Common_detection,Reliable
2022-04-21T16:00:46.327000Z,Common_detection,Reliable
2022-04-21T16:00:48.269000Z,Common_detection,Reliable
2022-04-21T16:01:14.352000Z,Common_detection,Reliable
2022-04-21T16:01:31.611000Z,Common_detection,Reliable
2022-04-21T16:02:07.354000Z,Common_detection,Reliable
2022-04-21T16:02:09.749000Z,Common_detection,Reliable
2022-04-21T16:02:21.903000Z,Common_detection,Reliable
2022-04-21T16:02:37.907000Z,Common_detection,Reliable
2022-04-21T16:02:51.451000Z,Common_detection,Reliable
2022-04-21T16:03:05.095000Z,Common_detection,Reliable
2022-04-21T16:03:09.396000Z,Common_detection,Reliable
2022-04-21T16:03:11.388000Z,Common_detection,Reliable
2022-04-21T16:03:34.509000Z,Common_detection,Reliable
2022-04-21T16:03:57.409000Z,Common_detection,Reliable
2022-04-21T16:04:13.950000Z,Common_detection,Reliable
2022-04-21T16:04:25.418000Z,Common_detection,Reliable
2022-04-21T16:04:51.784000Z,Common_detection,Reliable
2022-04-21T16:05:34.710000Z,Common_detection,Reliable
2022-04-21T16:06:19.760000Z,Common_detection,Reliable
2022-04-21T16:06:27.242000Z,Common_detection,Reliable
2022-04-21T16:06:34.056000Z,Common_detection,Reliable
2022-04-21T16:06:53.860000Z,Common_detection,Reliable
2022-04-21T16:07:02.818000Z,Common_detection,Reliable
2022-04-21T16:07:34.507000Z,Common_detection,Reliable
2022-04-21T16:08:08.760000Z,Common_detection,Reliable
2022-04-21T16:08:17.482000Z,Common_detection,Reliable
2022-04-21T16:08:21.014000Z,Common_detection,Reliable
2022-04-21T16:08:34.191000Z,Common_detection,Reliable
2022-04-21T16:09:01.411000Z,Common_detection,Reliable
2022-04-21T16:09:21.734000Z,Common_detection,Reliable
2022-04-21T16:09:53.743000Z,Common_detection,Reliable
2022-04-21T16:10:06.618000Z,Common_detection,Reliable
2022-04-21T16:10:28.816000Z,Common_detection,Reliable
2022-04-21T16:10:34.558000Z,Common_detection,Reliable
2022-04-21T16:10:36.634000Z,Common_detection,Reliable
2022-04-21T16:10:44.068000Z,Common_detection,Reliable
2022-04-21T16:10:57.276000Z,Common_detection,Reliable
2022-04-21T16:11:05.848000Z,Common_detection,Reliable
2022-04-21T16:11:17.599000Z,Common_detection,Reliable
2022-04-21T16:11:38.058000Z,Common_detection,Reliable
2022-04-21T16:12:27.108000Z,Common_detection,Reliable
2022-04-21T16:12:34.240000Z,Common_detection,Reliable
2022-04-21T16:12:36.684000Z,Common_detection,Reliable
2022-04-21T16:13:57.058000Z,Common_detection,Reliable
2022-04-21T16:14:10.468000Z,Common_detection,Reliable
2022-04-21T16:15:09.915000Z,Common_detection,Reliable
2022-04-21T16:15:15.322000Z,Common_detection,Reliable
2022-04-21T16:15:25.919000Z,Common_detection,Reliable
2022-04-21T16:15:30.172000Z,Common_detection,Reliable
2022-04-21T16:15:37.688000Z,Common_detection,Reliable
2022-04-21T16:16:22.437000Z,Common_detection,Reliable
2022-04-21T16:16:36.264000Z,Common_detection,Reliable
2022-04-21T16:16:46.611000Z,Common_detection,Reliable
2022-04-21T16:17:08.962000Z,Common_detection,Reliable
2022-04-21T16:17:29.821000Z,Common_detection,Reliable
2022-04-21T16:18:20.278000Z,Common_detection,Reliable
2022-04-21T16:18:21.081000Z,Common_detection,Reliable
2022-04-21T16:18:25.786000Z,Common_detection,Reliable
